index	key_guid	english	japanese	korean
487	23AD16244FD220007DFE598715393C23	Head of Localization\r\n	Head of Localization\r	현지화 총괄\r
488	EBC5F0EF408550F1B64D2A86B68DB00C	Headbobbing................	カメラゆれ・・・・・・・・・・・・・	카메라 흔들림・・・・・・・・・・・・・
489	3FC0B5214232EBC8EC580F8A4F3078FE	Heading:    184.2 S  \r\nDrift:      -0.3  \r\nVelocity:   0.6KTS (1.1km/h)	航路： 184.2 S\r 偏流： -0.3\r 速度： 0.6 KTS (1.1km/h)	항로： 184.2 S\r 편류： -0.3\r 속도： 0.6 KTS (1.1km/h)
490	EE9AE51A45DEC048F9D23EBA07DF28AF	Hey.	やあ	안녕
491	41C65F9B4CA4F9058B11D3A2B9DBF7FF	High	ハイ	높음
492	4C8BCFEC4C013FC3124385AD2519B3D9	His cassette is the key. It is what will bridge the gap between us.	彼のカセットが 私たちを結ぶ橋となるダロウ	그의 카세트가 우리를 잇는 다리가 되리라
493	195B049645BE82E84EA8B384947718AC	History doesn’t punish the guilty, it punishes the convenient.	歴史は正しさでは動かない 都合のいい者を生贄にする	역사는 옳음으로 움직이지 않는다 이용하기 좋은 자를 제물로 삼을 뿐
494	23904F224E391BA0AAD4398F01FCB5F3	Hit the target with a torpedo.	土雷を標的に命中させる。	어뢰를 표적에 명중시킨다.
495	37F6ACC544447B7B5608FBAEA46C65B2	Home.	家。	집.
496	86EE98EB4D488C6479669597DD5C0421	Hospital 12\r\nChildren's ward	第 12 病院\r\n小児病棟	제 12 병원\r\n소아 병동
497	4BD4C0B649CEAAD7DC06FF969BF4CB2A	Hrytsenium	フリツェニウム	흐리체니움
498	115646FB4DC1DA29DE70E09349E8A103	Hrytsenium - New Element Discovered by Genius Strata Scientist	新元素「フリツェニウム」発見、ストラータ社の天才科学者が快挙	신원소 「흐리체늄」 발견, 스트라타 사 천재 과학자의 쾌거
499	AA29C2AC436CA5117CCA2682EFB73EF8	Hrytsenium crystal \r\nseems to trap frequency.	フリツェニウム結晶は周波数を捕らえるようだ。	흐리체늄 결정은 주파수를 포착하는 듯하다.
500	D733568041C6A3E1E364CAAEDBB1445F	Hydraulics	油圧機構	유압 기구
501	CC1B068F41816D8691E3C6A955D3E9ED	I asked dad if he had ever shot a gun, but he said that he hadn't.\r\nHe said that there was a big war once and no one was allowed to have guns after that. 	ジュウを うったことあるか、パパにきいた。\r\nでも、ないって いってた。\r\nむかし、大きなセンソウがあって\r\nそのあと ジュウをもてなくなったらしい。 	총을 쏴 본 적 있냐고 아빠한테 물었어.\r\n근데 없대.\r\n옛날에 큰 전쟁이 있었고\r\n그 뒤로 총을 가질 수 없게 됐다나 봐. 
502	D53D999D4C391E3298C0D9BEE3F26539	I asked dad if he had ever shot a gun, but he said that he hadn't.\r\nHe said that there was a big war once and no one was allowed to have guns after that. 	ジュウを うったことあるか、パパにきいた。\nでも、ないって いってた。\nむかし、大きなセンソウがあって\nそのあと ジュウをもてなくなったらしい。 	총을 쏴 본 적 있냐고 아빠한테 물었어.\n근데 없대.\n옛날에 큰 전쟁이 있었고\n그 뒤로 총을 가질 수 없게 됐다나 봐. 
503	58EF711C4B80881EF18829ACAA26F24A	I asked dad why I don’t have a mom.\r\nHe got quiet for a bit.\r\nI didn’t ask again.	パパにきいた。なんでボクにはママがいないか。\nパパ、だまってた。\nボクは もうきかなかった。	아빠한테 물었어. 왜 나한테는 엄마가 없냐고.\n아빠는 아무 말도 안 했어.\n나는 더는 묻지 않았어.
504	09346888481A128FB8D68FB014B54ED6	I assure you, no one wants this. Especially when you are so close to the M-12 vessel. 	こんなことは誰も望んでいない。\rM-12 号がもう目前にあるなら、なおさらだ。	이런 건 아무도 바라지 않아.{/n}M-12호가 이미 코앞에 있다면, 더더욱 그렇지.
505	F8EE3C424226C3C898237FA9C5EEC2A2	I can help you find what you seek.	コノ私が そこまで導いてヤレル	바로 이 내가 거기까지 인도해 주마
506	2F479AF64762C11098CB47B0C5729AA1	I can't even remember her name. 	彼女の名すら 思い出せナイガ…	그녀의 이름조차 떠오르지 않지만…
507	0DF2130A45BEEA6076182692DBD1621C	I did everything I could to protect you.  I really did.	君を守ろうと 全力は尽くした 信じてほしい	너를 지키려고 온 힘을 다했다 믿어다오
508	238136084824C0F7802B56876C9CD3C1	I don't I know why the neighbor's cat always yells at me.\r\nI just want to be friends.	ネコに ちかづきすぎちゃった。\r\nシャーってないて、ツンツンになって、大きくなってた。\r\nスゴくおこってるみたい。\r\nボク、なにかワルいことしたかな。	고양이한테 너무 가까이 다가갔어.\r\n쉭 하고 울고, 털이 곤두서고, 커졌어.\r\n엄청 화난 것 같아.\r\n나, 뭔가 나쁜 짓을 한 걸까.
509	43A57D364FB7331CAB1306B194DA9C57	I don't know their faces but their voices are familiar.\r\nThey're smiling at me.\r\nI am safe.\r\nI am loved.	カオはわからないけど、しってるコエ。\nボクに わらいかけてる。\nボクは だいじょうぶ。\nボクは あいされてる。	얼굴은 모르지만, 아는 목소리.\n나한테 웃어 주고 있어.\n나는 괜찮아.\n나는 사랑받고 있어.
510	87996FBE4DEB497891663EA3B5F04DBC	I don't know where it came from, I don't know what it wants.	どこから来たのかも 何が目的なのかも分からない	어디서 왔는지도 무엇이 목적인지도 알 수 없다
511	6FBA8C8F4DABB181EE77FA8A7DE401CD	I don't want to be alone.	ひとりは イヤだから。	혼자는 싫으니까.
512	2C71ABE646F2E233FDE1E2BD237560E2	I don't want to die. 	ボク、しにたくない。	나, 죽기 싫어.
513	81BFF2CE401E760D384420880905059E	I don't...	それは……	그건……
514	6DEA3E1E4DBAD2EBCC16439E3AB54B8A	I don’t know where one memory ends and the next one begins.	どこからどこまでが 一つの記憶なのか分からない	어디서부터 어디까지가 하나의 기억인지 알 수 없다
515	2445E734458A850E935CD98ADF21529D	I found the best stick in the world.\r\nIt's shaped like a sword, with a big handle.\r\nIt makes me feel both happy and sad.\r\nIf it's the best stick in the world then I will never find a better one and that's no fun.	セカイいちカッコいい きのぼうを みつけた。\nケンみたいで、もつところ もある。\nうれしいけど、かなしい。\nこれがセカイいち だったら…\nこれより カッコいいのは ないってこと。\nそれって、つまらない。	세상에서 제일 멋진 나뭇가지를 찾았다.\n검 같이 생겼고, 손잡이도 있다.\n기쁘지만, 슬프다.\n이게 세상에서 제일이라면…\n이보다 멋진 건 없다는 뜻.\n그건, 재미없다.
516	EC26AF75462733548E42B3BEB341E815	I got a bicycle.\r\nIt looks really nice and I want to try it.\r\nBut I can’t ride it.\r\nI just look at it and wish I could.\r\nDad has promised to teach me soon when he is no longer so busy.	ジテンシャをもらった。\nスゴくかっこいいし、のってみたい。\nでも、のれない。\nのりたいなぁ、ってみてるだけ。\nパパのおシゴトがいそがしくなくなったら、のりかたをオシえてくれるって。	자전거를 받았다.\n엄청 멋지고, 타 보고 싶다.\n하지만, 못 탄다.\n타고 싶다아, 하고 보기만 한다.\n아빠 일이 안 바빠지면, 타는 법을 가르쳐 준대.
517	3D9CCEE64335DD7D8656A88AF244EDAF	I got in a fight in school.\r\nMikhail put my shoes in the toilet again so I hit him.\r\nDad says hitting people is bad but I don't think he ever had to walk home in wet, stinky shoes when he was in school.	学校でケンカした。\nミハイルが またボクのくつをトイレに入れたから、なぐった。\nパパは、ボウリョクだめっていうけど\nぬれたクサいくつで、かえったこと ないんだろうな。	학교에서 싸웠다.\n미하일이 또 내 신발을 변기에 넣어서, 때렸다.\n아빠는, 폭력은 안 된다고 하지만\n젖고 냄새나는 신발로, 집에 와 본 적은 없겠지.
518	85900D444479E6124FDC899FF5AAFDBB	I hate to say 'I told you so', Stepan.	あまり言いたくないけど……	별로 말하고 싶진 않지만……
519	4E312C544CA5B2D7A90A3B8D66CB1EA4	I have EVERYTHING to lose.	俺は 何もかも背負ってんだ	난 모든 걸 짊어지고 있어
520	C9C44F0E456F1081C912CA9A5BF03425	I have to show you what I've found. 	見せねば ならないものがある	보여줘야 할 것이 있다
521	13043364417353CFEDC253B2FE86D1A6	I hope it can save you now.	今、それが救いになることを願う。	이제 그것이 구원이 되기를 바란다.
522	5431461B4A2BB98939E78E83BDCC1A08	I hope this is just another Kaminskyi issue, but you MUST get him back into the cockpit.	またただのカミンスキー絡みの問題ならいいけど、\r何としても彼を操縦席に戻しなさい。	또 그저 카민스키와 얽힌 문제라면 다행이지만,{/n}무슨 수를 써서라도 그를 조종석으로 되돌려놔.
523	59178BA34BE432C85CEDC8A1F7B11992	I just don't want to give up.	でも 諦めたくないんだ	하지만 포기하고 싶지 않아
524	2AE835474FFD381AE53455A7A86CD354	I just know it. 	私には分かる	나는 안다
525	46D21ED041ECFE88BDA028A7BA828991	I just need to know it wasn't all for nothing.	任務は無意味でなかった……そう思いたいだけ	임무가 무의미하지 않았다…… 그렇게 믿고 싶을 뿐이야
526	AD94456940C7F53AAE2656AAE8275D59	I just want to be the kind of father who tries.	ただ 頑張る父親になりたいんだ	그저 노력하는 아버지가 되고 싶을 뿐이야
527	4BBB6CE049D6B9A5B4F76CAD4D7AE269	I know it hurts.	苦しいよな	괴롭겠지
528	173C6AEC4D5E314DACBB58AC296FBE2D	I know the White Rabbit is disrupting most communications, but you've been at a standstill for over 12 hours now. 	白ウサギ信号による通信障害があるとはいえ、\rもう12 時間以上も動きがない。	백토끼 신호로 인한 통신 장애가 있다고는 해도,{/n}벌써 12 시간 넘게 아무런 움직임이 없어.
529	014684E34B3CFD33EDF088A83CE5DDD7	I know things don't seem good now.	この状況で 不安なのは分かるが……	이런 상황에서 불안한 건 알지만……
530	A91E35284CD7142201BF83B19ACBBB17	I know this isn't how either of us wanted this to go, but others will pick up the torch from us.	こんな結末は望んだものじゃないが 使命は受け継がれる	이런 결말은 바라던 게 아니지만 사명은 이어진다
531	F1C63883469859E42CB7E5959C4856B7	I know you did all that you could.	君が最善を尽くしたのは知っている	네가 최선을 다했다는 건 알고 있다
532	4178ABDF43DB13289817E7ABE3DBD62C	I know you will find a way. 	君なら必ず道を見つけるダロウ。	너라면 반드시 길을 찾으리라.
533	6F2E13814DF5BB23C3416AAFFBB794A4	I miss dad.	パパに あいたい。	아빠가 보고 싶어.
534	1BD2A59D4CA2A3EA438EA68B79D2A2D0	I never did.	私は 決して違ウ	나는 절대 그렇지 않다
535	38B363294AFA23E21C48F2AEF2F80D7A	I refuse to accept the worst.	最悪の事態が起きたとは思いたくない。	최악의 사태가 벌어졌다고는 믿고 싶지 않다.
536	97B88E1D4097B2A931E867AF348DF45B	I refuse to accept the worst.	最悪の事態が起きたとは思いたくない。\r\n	최악의 사태가 벌어졌다고는 믿고 싶지 않다.\r\n
537	0293FD95426EE3C1BA2A5BBD44F28FC9	I refuse to cancel this mission over one drunk. Too much is at stake. 	酔っ払い一人のせいで任務を中止にはできない。\r懸かっているものが大きすぎる。	술꾼 한 명 때문에 임무를 중단할 수는 없어.{/n}걸려 있는 게 너무 크다고.
538	26898403445C6185733B6EAE7541B803	I said it during the prep.	準備段階から 俺は言ってた	준비 단계부터 내가 말했잖아
539	0FAA04DA456C411336B64788831DEE22	I sat on the floor and played with my toys.\r\nDad was in the other room.\r\nI like that I can still hear him humming.	ゆかにすわって、オモチャであそんだ。\nパパは となりのへや。\nパパのハナウタがきこえるから うれしい。	바닥에 앉아서, 장난감으로 놀았어.\n아빠는 옆방.\n아빠 콧노래가 들려서 기뻐.
540	01DAD7D1494D00BFBE1FFE83D0B18CA5	I saw a big machine digging deep into the ground.\r\nIt was loud and strong and didn’t stop.\r\nI watched it for a long time.\r\nDad said people use machines like that to go deeper and deeper.\r\nI told him I want to be a geonaut when I grow up.	大きなキカイが、じめんを ふかくほってた。\nうるさくて、つよくて、とまらない。\nボク、ずっとずっとみてた。\nああいうキカイでみんな、どんどん下にいくんだって。\n大きくなったら、チコウコウシになりたいな。	커다란 기계가, 땅을 깊이 파고 있었다.\n시끄럽고, 힘세고, 멈추질 않는다.\n나는, 계속계속 봤다.\n저런 기계로 다들, 점점 아래로 내려간대.\n크면, 항해사가 되고 싶다.
541	3C2AE41D40C87D246FD295B313430573	I saw a little toy mole on a shelf.\r\nIt looked soft and kind.\r\nI picked it up and held it for a bit.\r\nI didn’t want to put it back.\r\nI asked if I could keep it.\r\nDad said no.	たなに ちいさなモグラの おもちゃがあった。\nやわらかそうで、やさしそう。\nちょっとだけギュっとした。\nもどしたくなかった。\nほしいって いったけど…\nパパにダメって いわれた。	선반에 작은 두더지 장난감이 있었다.\n폭신폭신하고, 다정해 보였다.\n잠깐만 꼭 안았다.\n돌려놓고 싶지 않았다.\n갖고 싶다고 했는데…\n아빠가 안 된대.
542	5BDC5F4D4A6B4A15ECA90EB98979AEA0	I should have done more to protect you.	もっと手を打つべきだったわ	더 손을 썼어야 했어
543	EB52D082495B8CAD0DD6A28125E65B85	I should have never brought you to this godforsaken place.	君を こんな地獄に連れてくるべきじゃなかった	너를 이런 지옥에 데려오지 말았어야 했다
544	40A9158C41725FE8A4166FACF44F5C28	I should warn you, though.	ですが ご注意を	하지만 주의하시길
545	C357DAAB42B74936F84E049005C20267	I stood by the shore and looked at the ocean.\r\nIt felt really big.\r\nI kept thinking there could be huge fish or monsters under the water.\r\nScary!	きしで、うみをみた。\nスゴくひろくて 大きかった。\n大きいサカナとか、カイブツいるかもって……\nずっとコワかった！！	물가에서, 바다를 봤어.\n엄청 넓고 컸어.\n큰 물고기나, 괴물이 있을지도 몰라서……\n계속 무서웠어!!
546	8F527AD94A4A6705931C2881055F0F2F	I suppose you are still looking for your son. 	今も息子を 探しているようダガ	지금도 아들을 찾고 있는 모양이지만
547	E1BEB7D8428FAEDDC263189CA498D22A	I told them from the start.	最初っから反対だった	처음부터 반대였다
548	14FFD3484F16DA016E83C1ADCFD69B60	I understand the situation is dire, but that enough is not grounds for extraction.	深刻な状況なのは把握しているけど、まだ撤収の理由にはなりえない。	심각한 상황인 건 파악하고 있지만, 아직 철수할 이유는 되지 않아.
549	3D1BE97F40176F47F00ED5AEE4FD1810	I want To go DeepeR DowN THan anyone	ボクは だれよりも 深く潜るんだ	나는 그 누구보다 깊이 잠수할 거야
550	71221A234D9EBDA7C6FA06A8AE103BDB	I want to go home	おうちに かえりたい。	집에 가고 싶어.
551	F2FEE4684726374B79292DA7A736AD2D	I want to play again.	また あそんでほしい。	또 놀고 싶어.
552	1FC5804F47682442F34C8F8F8149DB76	I was right about the signal.	あの信号だが 私の仮説通りだった	그 신호 말인데 내 가설대로였다
553	06DBB9614A2F1AB0A47CAC8D794BC3CF	I'm afraid it gave up on your kind a long time ago.	とうに人類は アレに見限られてイル	진작에 인류는 그것에게 버림받았다
554	40C9AEBE4999572FAD2217912634EED2	I'm aware that Dr. Hrytsenko is the one responsible for interpreting the Signal data. 	信号データの解析はフリツェンコ博士の役目だけど……	신호 데이터 분석은 흐리첸코 박사의 역할이지만……
